replay id,replay title,map,date,result,team name,opposing team name,score,goals,assists,saves,shots,shots conceded,goals conceded,shooting percentage,bpm,avg boost amount,amount collected,amount collected big pads,amount collected small pads,count collected big pads,count collected small pads,amount stolen,amount stolen big pads,amount stolen small pads,count stolen big pads,count stolen small pads,0 boost time,100 boost time,amount used while supersonic,amount overfill total,amount overfill stolen,total distance,time slow speed,time boost speed,time supersonic speed,time on ground,time low in air,time high in air,time powerslide,count powerslide,time in front of ball,time behind ball,time in front of ball,time defensive half,time offensive half,time defensive third,time neutral third,time offensive third,demos inflicted,demos taken
4e4ad991-4e8b-4c16-bcd4-4bae10c55a0e,2020-12-17.19.57 The Pontiac Bandit Private Loss,Neo Tokyo (Standard),2020-12-17 19:57:40,win,CROSSBAR KINGS,RIHANNAS TOILET,751,2,2,2,6,3,1,33.33,952,159.22,5196,3541,1655,47,152,1020,365,655,5,59,81.5,100.92,1065,1233,144,1415190,480.05,401.53,113,651.16,324.22,19.21,16.29,129,259.7,734.88,259.7,578.04,416.55,421.29,312.77,260.5,1,1
4e4ad991-4e8b-4c16-bcd4-4bae10c55a0e,2020-12-17.19.57 The Pontiac Bandit Private Loss,Neo Tokyo (Standard),2020-12-17 19:57:40,loss,RIHANNAS TOILET,CROSSBAR KINGS,540,1,0,3,3,6,2,33.33,917,123.05,4785,3213,1572,38,123,722,371,351,5,24,116.69,116.83,619,515,40,1192472,624.81,323.14,50.02,704.39,281.63,11.98,23.76,175,222.83,775.15,222.83,766.51,231.48,625.16,244.47,128.36,1,1
94937ea6-f7e2-46e4-b8f0-5c2d9855c453,2020-12-18.20.40 Player Private Win,Neo Tokyo (Standard),2020-12-18 20:40:29,win,CROSSBAR KINGS,SMUT DADDIES,920,3,1,3,5,7,1,60,895,147.16,4951,3189,1762,39,150,1242,836,406,9,38,120.41,91,661,751,75,1351726,553.65,383.38,83.56,688.64,305.73,26.24,17.87,151,223.73,796.88,223.73,727.27,293.34,560.35,286.54,173.73,7,2
94937ea6-f7e2-46e4-b8f0-5c2d9855c453,2020-12-18.20.40 Player Private Win,Neo Tokyo (Standard),2020-12-18 20:40:29,loss,SMUT DADDIES,CROSSBAR KINGS,627,1,1,1,7,5,3,14.29,839,159.31,4883,3659,1224,48,114,1117,835,282,10,27,84.81,117.78,460,1170,162,1269754,571.41,348.03,87.15,629.75,360.96,15.88,23.56,145,312.74,693.84,312.74,655.01,351.57,515.76,281,209.81,2,7
346a460e-a634-4097-8f52-2ca5fc5bcaed,2020-12-21.20.40 The Pontiac Bandit Private Loss,Forbidden Temple,2020-12-21 20:40:33,loss,GOALDEN SHOWERS,CROSSBAR KINGS,602,1,1,2,5,7,3,20,919,135.63,5110,3437,1673,45,143,1164,740,424,9,36,100.53,68.86,746,1088,164,1312695,572.01,366.85,86.12,697.81,308.88,18.28,21.21,111,279.44,745.54,279.44,708.9,316.07,546.97,287.04,190.97,2,2
346a460e-a634-4097-8f52-2ca5fc5bcaed,2020-12-21.20.40 The Pontiac Bandit Private Loss,Forbidden Temple,2020-12-21 20:40:33,win,CROSSBAR KINGS,GOALDEN SHOWERS,946,3,1,2,7,5,1,42.86,863,144,4925,3402,1523,42,137,888,540,348,6,31,98.13,94.59,545,748,72,1359621,547.14,391.83,88.22,684.93,315.45,26.79,21.58,157,258.42,768.75,258.42,708.75,318.43,544.06,301.66,181.47,2,2
5abfe13f-c3e9-4656-a9c1-77bb946823f5,2021-01-21.19.18 Player Private Win,Forbidden Temple,2021-01-21 19:18:40,win,CROSSBAR KINGS,GOALSNEXTDOOR,910,3,2,1,8,2,0,37.5,874,157.63,4646,3030,1616,41,143,918,457,461,7,43,81.69,99.62,501,1109,251,1350334,529.41,380.2,87.56,641.98,339.97,15.25,20.66,180,233.71,763.48,233.71,624.77,372.4,433.77,349.79,213.63,4,1
5abfe13f-c3e9-4656-a9c1-77bb946823f5,2021-01-21.19.18 Player Private Win,Forbidden Temple,2021-01-21 19:18:40,loss,GOALSNEXTDOOR,CROSSBAR KINGS,530,0,0,3,2,8,3,0,825,148.05,4578,3568,1010,43,92,704,472,232,6,20,77.41,122.78,445,771,135,1260687,601.29,319.79,66.14,645.3,314.39,27.52,14.58,108,285.24,701.97,285.24,714.46,272.77,540.81,309.43,136.97,1,4
685a8c0f-4478-479d-b05b-66c7869a280d,2021-01-26.21.06 Player Private Loss,Urban Central,2021-01-26 21:06:28,loss,CROSSBAR KINGS,BIGBOOSTERBRAND,777,2,1,3,5,6,3,40,997,157.38,5965,4080,1885,49,166,855,388,467,6,40,94.15,105.16,756,886,217,1457598,575.95,400.42,106.67,720.79,341.95,20.31,19.05,169,302.99,780.05,302.99,708.3,374.74,509.16,370.54,203.36,3,1
685a8c0f-4478-479d-b05b-66c7869a280d,2021-01-26.21.06 Player Private Loss,Urban Central,2021-01-26 21:06:28,win,BIGBOOSTERBRAND,CROSSBAR KINGS,830,3,2,0,6,5,2,50,902,146.2,5219,3434,1785,42,159,665,250,415,3,37,99.92,97.07,677,819,50,1298039,653.4,355.54,69.23,717.9,335.78,24.48,19.4,142,260.22,817.92,260.22,794.94,283.23,608.17,296.57,173.43,1,3
eb27fbff-098e-47f3-8325-661d4945bedb,2020-12-10.20.19 The Pontiac Bandit Private Win,Neo Tokyo (Standard),2020-12-10 20:19:57,win,LITTY KITTIES,TOXIC BROMANCE,1313,3,0,4,8,7,2,37.5,720,165.73,6881,4166,2715,57,238,1267,608,659,9,59,131.13,209.63,1107,1394,322,1978050,1103.97,439.22,121.36,1166.89,461.7,35.96,32.96,174,378.86,1285.68,378.86,1221.5,443.03,966.74,475.1,222.69,4,4
eb27fbff-098e-47f3-8325-661d4945bedb,2020-12-10.20.19 The Pontiac Bandit Private Win,Neo Tokyo (Standard),2020-12-10 20:19:57,loss,TOXIC BROMANCE,LITTY KITTIES,1025,2,1,3,7,8,3,28.57,909,144,8380,6180,2200,79,185,1466,833,633,11,55,154.61,320.8,1770,1663,265,2126196,997.56,519.68,143.02,1104.32,514.12,41.83,23.79,125,431.88,1228.4,431.88,1084.65,575.62,814.72,469.69,375.86,4,4
bec9b86c-60a0-4db6-a9a5-4925cb4a30de,2020-12-14.20.29 The Pontiac Bandit Private Win,Mannfield,2020-12-14 20:29:49,win,BOOSTIALITY,SMUT DADDIES,980,3,1,3,7,4,1,42.86,764,138.11,4037,3000,1037,36,90,674,334,340,4,30,137.85,250.22,411,578,20,1098639,699.74,250.73,59.31,706.03,269.58,34.17,24.99,166,200.62,809.16,200.62,761.78,248,633.58,229.21,147,1,0
bec9b86c-60a0-4db6-a9a5-4925cb4a30de,2020-12-14.20.29 The Pontiac Bandit Private Win,Mannfield,2020-12-14 20:29:49,loss,SMUT DADDIES,BOOSTIALITY,535,1,0,1,4,7,3,25,772,174.5,4356,3028,1328,42,109,861,514,347,7,32,61.98,212.36,412,1226,206,1219794,621.08,319.72,63.14,670.46,308.49,24.99,22.98,127,289.29,714.65,289.29,667.89,336.05,532.62,267.01,204.31,0,1
f3760165-317c-4fc5-8846-f8a865125ca2,2021-02-03.22.13 kevinpeta Private Win,Farmstead,2021-02-03 22:13:12,loss,BANG BROS,LITTY KITTIES,759,1,0,4,5,6,2,20,846,141.37,4782,3307,1475,41,129,818,473,345,6,30,82.72,134.1,837,828,126,1332117,556.49,375.37,76.01,671.82,318.88,17.17,17.84,97,287.72,720.14,287.72,717.65,290.21,549.6,279.03,179.22,0,1
f3760165-317c-4fc5-8846-f8a865125ca2,2021-02-03.22.13 kevinpeta Private Win,Farmstead,2021-02-03 22:13:12,win,LITTY KITTIES,BANG BROS,907,2,2,3,6,5,1,33.33,874,171.67,4855,3454,1401,43,125,809,492,317,6,29,75.78,119.18,651,867,108,1268181,617.49,307.28,88.13,668.76,320.53,23.61,22.07,195,212.41,800.49,212.41,739.97,272.93,607.18,241.54,164.18,1,0
61fc16ef-6f2d-448a-a6de-941b7cb96dd6,2020-12-17.21.02 The Pontiac Bandit Private Win,DFH Stadium,2020-12-17 21:02:47,win,GOALDEN SHOWERS,MOTION W LOTION,1336,5,3,3,9,3,0,55.56,820,148.97,4702,2988,1714,42,141,1028,612,416,11,36,100.95,116.7,392,1233,496,1251399,655.12,326.77,69.05,718.63,300.44,31.87,25.01,112,210.1,840.83,210.1,663.63,387.19,497.83,294.15,258.95,1,1
61fc16ef-6f2d-448a-a6de-941b7cb96dd6,2020-12-17.21.02 The Pontiac Bandit Private Win,DFH Stadium,2020-12-17 21:02:47,loss,MOTION W LOTION,GOALDEN SHOWERS,689,0,0,5,3,9,5,0,829,152.19,4752,3421,1331,43,117,620,375,245,5,22,121.72,71.83,447,808,125,1327123,598.53,398.83,57.92,670.56,355.68,29.03,23.03,151,328.77,726.5,328.77,783.32,271.95,633.24,270.39,151.64,1,1
18cc6581-631e-4037-bf86-8b63e5116951,2020-12-21.20.48 The Pontiac Bandit Private Win,Forbidden Temple,2020-12-21 20:48:03,loss,CROSSBAR KINGS,GOALDEN SHOWERS,514,0,0,3,2,7,4,0,945,147,5246,3646,1600,45,131,1075,687,388,8,30,92.22,119.26,846,892,115,1392391,498.89,401.75,108.94,665.3,320.41,23.86,14.53,131,296.68,712.9,296.68,730.4,279.19,537.83,325.44,146.32,0,2
18cc6581-631e-4037-bf86-8b63e5116951,2020-12-21.20.48 The Pontiac Bandit Private Win,Forbidden Temple,2020-12-21 20:48:03,win,GOALDEN SHOWERS,CROSSBAR KINGS,1070,4,3,2,7,2,0,57.14,931,152.23,5202,3247,1955,40,172,914,391,523,6,46,72.2,102.06,671,785,218,1282852,582.44,356.05,76.64,703.93,288.68,22.52,23.95,112,225.84,789.28,225.84,661.44,353.69,507.77,319.12,188.24,2,0
983ea048-6da6-48d4-bf82-4f6cfecda291,2020-12-22.21.19 Ty Private Loss,Neo Tokyo (Standard),2020-12-22 21:19:12,win,GOALSNEXTDOOR,LITTY KITTIES,871,3,2,2,6,3,1,50,881,155.43,4701,3086,1615,38,136,506,69,437,1,38,64.19,104.3,698,737,33,1336249,589.54,356.53,70.36,693.82,293.41,29.18,15.11,104,226.15,790.26,226.15,642.78,373.64,448.25,359.75,208.43,0,3
983ea048-6da6-48d4-bf82-4f6cfecda291,2020-12-22.21.19 Ty Private Loss,Neo Tokyo (Standard),2020-12-22 21:19:12,loss,LITTY KITTIES,GOALSNEXTDOOR,432,1,0,1,3,6,3,33.33,724,166.74,4354,3158,1196,41,106,510,228,282,3,24,63.34,180.07,444,781,43,1272215,635.6,305.48,85.42,716.35,300.36,9.77,24.74,182,222.33,804.16,222.33,811.93,214.55,655.06,267.51,103.92,3,0
b0adefa8-e557-4406-8b55-bca959204fd0,2021-01-04.21.11 Player Private Win,Urban Central (Night),2021-01-04 21:11:19,win,TOXIC BROMANCE,MOTION W LOTION,1140,3,2,4,6,5,0,50,924,157.61,5282,3590,1692,47,150,648,280,368,3,33,94.28,129.78,504,1089,31,1246436,589.53,326.14,80.72,651.58,327.34,17.46,24.56,115,248.39,747.99,248.39,705.98,290.4,553.73,274.18,168.48,3,1
b0adefa8-e557-4406-8b55-bca959204fd0,2021-01-04.21.11 Player Private Win,Urban Central (Night),2021-01-04 21:11:19,loss,MOTION W LOTION,TOXIC BROMANCE,410,0,0,0,5,6,3,0,832,168.89,4593,2868,1725,41,149,772,365,407,6,35,68.64,90.06,468,1205,153,1315023,538.88,377.45,74.81,636.67,344.71,9.78,17.36,121,248.73,742.42,248.73,690.15,301,552.5,252.68,185.97,1,3
11029935-6c07-479d-9d9e-e1f1b2f6cf0e,2021-01-06.20.10 Player Private Loss,DFH Stadium (Day),2021-01-06 20:10:52,win,BRONZEBACK,CROSSBAR KINGS,1169,3,1,5,6,10,2,50,1006,156.55,5593,4059,1534,51,141,676,388,288,5,26,88.3,106.18,978,1121,118,1393418,579.59,381.32,94.24,663.91,363.66,27.59,20.71,148,232.31,822.85,232.31,812.34,242.82,668.65,243.39,143.11,2,2
11029935-6c07-479d-9d9e-e1f1b2f6cf0e,2021-01-06.20.10 Player Private Loss,DFH Stadium (Day),2021-01-06 20:10:52,loss,CROSSBAR KINGS,BRONZEBACK,986,2,2,4,10,6,3,20,928,144.14,5240,3196,2044,39,175,844,155,689,3,60,100.4,108.85,930,736,143,1432232,541.79,394.92,119.3,697.07,345.08,13.87,19.84,163,265.52,790.49,265.52,673.8,382.21,494.83,324.4,236.78,2,2
0b20d339-df8d-4742-8688-a41fd7f24b55,2021-01-28.22.41 RisingStocks Private Loss,Rivals Arena,2021-01-28 22:41:33,loss,WHAT A PLAY,BOOSTIALITY,603,0,0,3,5,5,1,0,820,147.17,4244,2844,1400,36,118,1151,721,430,9,35,112.9,128.91,865,782,185,1194088,584.64,303.16,66.89,672.17,263.2,19.33,16.22,80,221.63,733.09,221.63,568.84,385.86,418.16,304.28,232.26,2,1
0b20d339-df8d-4742-8688-a41fd7f24b55,2021-01-28.22.41 RisingStocks Private Loss,Rivals Arena,2021-01-28 22:41:33,win,BOOSTIALITY,WHAT A PLAY,921,1,1,4,5,5,0,20,779,163.44,4064,2858,1206,40,104,879,624,255,8,23,73.9,185.23,673,1160,183,1132754,623.2,267.74,61.15,656.52,262.27,33.31,24.89,140,228.96,723.14,228.96,718.02,234.08,599.36,200.74,151.99,1,2
aeaf8fd1-c9ec-41c2-9354-3497988c8b3a,2020-12-14.20.22 The Pontiac Bandit Private Loss,Mannfield,2020-12-14 20:22:23,loss,BOOSTIALITY,SMUT DADDIES,552,1,0,2,10,6,2,10,796,144.95,4393,3152,1241,38,110,894,539,355,7,31,78.76,235.42,536,487,53,1118875,652.68,268.74,72.49,720.05,259.73,14.14,27.16,191,218.94,774.96,218.94,741.84,252.08,604.71,230.3,158.91,1,2
aeaf8fd1-c9ec-41c2-9354-3497988c8b3a,2020-12-14.20.22 The Pontiac Bandit Private Loss,Mannfield,2020-12-14 20:22:23,win,SMUT DADDIES,BOOSTIALITY,1030,2,0,8,6,10,1,33.33,795,172.78,4581,3461,1120,48,99,1029,750,279,10,25,52.38,159.62,362,1227,267,1210345,605.29,342.02,49.78,663.62,306.34,27.12,16.38,107,259.97,737.13,259.97,699.4,297.69,555.21,278.5,163.4,2,1
7a110ecd-5274-4075-8cb6-170de9604921,2020-12-15.21.34 ttvkevinpeta6 Private Loss,Farmstead (Night),2020-12-15 21:34:05,loss,AERIAL AIRHEADS,RIHANNAS TOILET,719,1,0,4,5,8,2,20,692,143.66,3703,2361,1342,30,116,1007,600,407,7,35,95.34,112.77,396,673,103,1212347,657.5,264.43,67.07,710.46,255.95,22.6,16.14,62,270.52,718.5,270.52,705.76,283.25,515.57,322.21,151.23,1,3
7a110ecd-5274-4075-8cb6-170de9604921,2020-12-15.21.34 ttvkevinpeta6 Private Loss,Farmstead (Night),2020-12-15 21:34:05,win,RIHANNAS TOILET,AERIAL AIRHEADS,764,2,0,3,8,5,1,25,842,151.94,4779,3403,1376,45,120,747,377,370,5,32,101.06,154.57,641,1038,127,1208192,606.37,331.25,60.25,718.03,264.84,14.99,23.03,164,187.14,810.72,187.14,715.45,282.4,577.26,267.36,153.23,3,1
450e00ba-d019-43ea-821e-a1a7dab34ad5,2020-12-21.20.56 The Pontiac Bandit Private Loss,Farmstead (Night),2020-12-21 20:56:03,loss,GOALDEN SHOWERS,CROSSBAR KINGS,693,1,1,2,5,7,3,20,917,142.62,5358,3369,1989,47,173,921,542,379,8,32,77.6,77.19,485,1264,258,1322756,584.51,351.92,86.06,698.74,309.97,13.78,22.83,109,292.96,729.53,292.96,762.64,259.85,603.57,288.64,130.27,1,5
450e00ba-d019-43ea-821e-a1a7dab34ad5,2020-12-21.20.56 The Pontiac Bandit Private Loss,Farmstead (Night),2020-12-21 20:56:03,win,CROSSBAR KINGS,GOALDEN SHOWERS,995,3,1,3,7,5,1,42.86,982,135.5,5283,3648,1635,41,145,1224,775,449,9,40,133.19,89.84,1155,490,127,1425434,512.66,425.74,97.67,686.97,327,22.08,17.78,140,244.67,791.39,244.67,661.43,374.63,477.88,327.59,230.6,5,1
2d0499b3-eab8-4928-8e45-d1571cb2bc35,2021-02-11.20.07 Player Private Loss,Urban Central (Dawn),2021-02-11 20:07:37,loss,GOALSNEXTDOOR,MOTION W LOTION,602,1,1,3,4,9,4,25,826,157.91,4784,3534,1250,45,111,679,447,232,6,21,48.66,225.98,753,1010,155,1351821,627.46,362.59,68.74,686.02,343.01,29.76,14.51,88,361.37,697.42,361.37,778.35,280.44,592.59,320.79,145.4,0,1
2d0499b3-eab8-4928-8e45-d1571cb2bc35,2021-02-11.20.07 Player Private Loss,Urban Central (Dawn),2021-02-11 20:07:37,win,MOTION W LOTION,GOALSNEXTDOOR,842,4,1,1,9,4,1,44.44,967,142.52,5690,3618,2072,44,168,1065,442,623,6,49,103.79,92.09,676,827,158,1352928,607.09,375.58,80.58,716.65,322.38,24.25,31.02,177,202.35,860.92,202.35,705.67,357.59,535.3,324.91,203.06,1,0
70a02166-5382-449d-b888-23e74a6e4a95,2020-12-07.20.42 David Private Loss,DFH Stadium,2020-12-07 20:42:37,win,BRONZEBACK,BANG BROS,1111,5,2,1,9,4,3,55.56,979,157.74,6303,4310,1993,52,180,769,351,418,4,36,104.36,105.83,820,990,54,1464026,641.91,380.64,116.7,747.98,357.36,33.92,21.36,121,239.75,899.5,239.75,866.14,273.11,655.34,336.19,147.73,0,0
70a02166-5382-449d-b888-23e74a6e4a95,2020-12-07.20.42 David Private Loss,DFH Stadium,2020-12-07 20:42:37,loss,BANG BROS,BRONZEBACK,830,3,0,3,4,9,5,75,872,145.61,5489,3384,2105,44,180,858,413,445,5,39,66.43,160.65,656,898,57,1385613,674.73,365.52,96.57,770.89,344.67,21.25,14.06,67,282.36,854.46,282.36,844.42,292.39,651.35,330.58,154.88,0,0
e01ea4f4-96cd-4944-83d1-659efd1b5c41,2020-12-15.20.22 David Private Win,Urban Central,2020-12-15 20:22:26,loss,BOOSTIALITY,BANG BROS,570,1,0,2,5,6,3,20,884,118.13,4667,3222,1445,38,126,489,229,260,3,25,157.25,105.38,857,592,81,1274812,607.66,344.4,70.11,709.73,286.37,26.08,31.11,184,293.96,728.2,293.96,767.22,254.95,609.53,282.65,130,2,2
e01ea4f4-96cd-4944-83d1-659efd1b5c41,2020-12-15.20.22 David Private Win,Urban Central,2020-12-15 20:22:26,win,BANG BROS,BOOSTIALITY,1029,3,2,3,6,5,1,50,832,154.88,4724,3035,1689,37,143,1048,547,501,6,38,80.38,154.41,833,604,50,1321532,575.53,360.08,87.94,710.82,290.88,21.86,14.35,79,236.94,786.61,236.94,679.34,344.21,509.93,312.42,201.2,2,2
7c41b4af-fcf0-4213-929c-367d31eb6a7e,2020-12-21.21.46 The Pontiac Bandit Private Win,Urban Central,2020-12-21 21:46:39,win,GOALDEN SHOWERS,AERIAL AIRHEADS,851,3,2,1,7,2,1,42.86,881,136.9,4966,3199,1767,40,153,1159,618,541,7,47,88.95,92.31,397,829,89,1284705,642.87,351.63,57.43,728.63,307.89,15.41,27.13,128,267.65,784.28,267.65,690.81,361.13,536.73,300.86,214.34,3,1
7c41b4af-fcf0-4213-929c-367d31eb6a7e,2020-12-21.21.46 The Pontiac Bandit Private Win,Urban Central,2020-12-21 21:46:39,loss,AERIAL AIRHEADS,GOALDEN SHOWERS,589,1,1,2,2,7,3,50,674,136.74,3722,2298,1424,29,118,590,302,288,4,25,144.17,78.51,340,627,96,1163581,734.97,270.39,38.2,740.06,287.63,15.87,15.35,76,256,787.55,256,740.3,303.26,577.77,294.38,171.4,1,3
f70d935d-96f5-43e6-bfb0-76d7525c7ac4,2021-01-15.22.25 Davar Boost Private Win,Utopia Coliseum (Dusk),2021-01-15 22:25:58,win,BANG BROS,BOOM SQUAD,809,2,1,2,6,4,1,33.33,875,151.5,5187,3671,1516,49,131,1048,614,434,8,38,85.76,170.94,465,1077,165,1385365,612.99,373.99,85.77,683.03,355.44,34.28,16.48,101,257.93,814.81,257.93,675.83,396.93,491.19,334.85,246.71,1,0
f70d935d-96f5-43e6-bfb0-76d7525c7ac4,2021-01-15.22.25 Davar Boost Private Win,Utopia Coliseum (Dusk),2021-01-15 22:25:58,loss,BOOM SQUAD,BANG BROS,721,1,1,4,4,6,2,25,803,153.24,4909,3463,1446,43,130,717,382,335,4,30,92.93,146.12,536,868,17,1348191,649.2,369.45,51.63,720.68,331.85,17.76,20.59,108,293.69,776.58,293.69,815.93,254.34,645.83,290.4,134.04,0,1
26262c97-9b32-4b64-873e-5974426b5151,2020-12-16.19.28 RisingStocks Private Win,Mannfield,2020-12-16 19:28:53,loss,BOOSTIALITY,GOALDEN SHOWERS,1284,3,3,4,9,9,4,33.33,638,162.16,4712,3427,1285,42,105,659,448,211,6,18,117.47,149.71,718,814,153,1263153,804.62,261.16,89.57,813.49,322.48,19.37,25.95,146,236.03,919.33,236.03,936.75,218.6,799.66,233.96,121.74,1,2
26262c97-9b32-4b64-873e-5974426b5151,2020-12-16.19.28 RisingStocks Private Win,Mannfield,2020-12-16 19:28:53,win,GOALDEN SHOWERS,BOOSTIALITY,1401,4,3,5,9,9,3,44.44,1051,142.26,6311,4408,1903,59,165,1317,701,616,10,55,103.75,88.19,697,1489,296,1510915,615.65,425.18,116.71,764.2,363.97,29.36,21.54,112,278.24,879.29,278.24,716.83,440.69,541.41,357.07,259.05,2,1
742ba56f-a140-44c3-92ac-097cb0ae2d75,2020-12-17.22.43 Player Private Loss,Beckwith Park (Stormy),2020-12-17 22:43:50,loss,GOALSNEXTDOOR,TOXIC BROMANCE,438,0,0,1,5,4,3,0,839,153.82,4471,3169,1302,40,118,807,385,422,5,37,57.24,108.01,537,857,117,1265629,611.72,329.89,60.05,689.71,288.97,22.98,19.74,128,293.54,708.12,293.54,618.18,383.48,431.27,358.93,211.45,1,3
742ba56f-a140-44c3-92ac-097cb0ae2d75,2020-12-17.22.43 Player Private Loss,Beckwith Park (Stormy),2020-12-17 22:43:50,win,TOXIC BROMANCE,GOALSNEXTDOOR,1012,3,2,5,4,5,0,75,932,164.53,5151,3880,1271,47,113,1023,736,287,8,26,85,173.87,781,865,67,1285862,593.8,331.78,81.79,665.9,321.64,19.82,18.96,86,262.19,745.17,262.19,734.42,272.94,576.7,271.38,159.29,3,1
1ce04450-9ecb-44c8-bbd4-761157ba06b0,2021-01-06.22.23 Player Private Loss,Beckwith Park (Midnight),2021-01-06 22:23:39,loss,RIHANNAS TOILET,WHAT A PLAY,1073,3,2,3,12,7,4,25,832,146.16,5804,4109,1695,50,151,1071,548,523,6,45,172.97,229.78,888,955,56,1510269,803.64,389.89,70.77,898.98,351.94,13.39,25.1,185,275.65,988.66,275.65,852.54,411.77,689.54,305.03,269.74,2,5
1ce04450-9ecb-44c8-bbd4-761157ba06b0,2021-01-06.22.23 Player Private Loss,Beckwith Park (Midnight),2021-01-06 22:23:39,win,WHAT A PLAY,RIHANNAS TOILET,1319,4,2,5,7,12,3,57.14,839,135.22,5706,4057,1649,51,134,796,467,329,6,28,215.9,172.34,1108,1051,133,1553625,791.29,372.05,107.09,885.33,367.79,17.31,21.38,113,356.15,914.29,356.15,941.13,329.32,765.08,305.75,199.61,5,2
bd92718a-eab5-43e3-93eb-ee2d5e7408c7,2021-01-11.22.17 Ddowdle26 Private Win,Aquadome,2021-01-11 22:17:09,win,BANG BROS,WHAT A PLAY,767,3,1,1,6,4,2,50,810,154.92,4700,3014,1686,46,145,796,496,300,8,26,40.59,136.63,712,1437,265,1315295,608.07,339.61,96.76,725.07,309.18,10.2,14.68,85,223.13,821.3,223.13,756.78,287.66,592.16,293.85,158.42,0,3
bd92718a-eab5-43e3-93eb-ee2d5e7408c7,2021-01-11.22.17 Ddowdle26 Private Win,Aquadome,2021-01-11 22:17:09,loss,WHAT A PLAY,BANG BROS,672,2,2,2,4,6,3,50,866,161.7,5419,3887,1532,50,126,1204,844,360,11,25,117.59,135.65,949,1142,253,1353422,591.46,390.25,72.57,766.2,277.99,10.08,15.83,81,314.48,739.8,314.48,745.4,308.89,554.77,335.78,163.73,3,0
8cf123bb-f3e8-4f91-bf84-82d4caa262b6,2021-01-20.19.52 Player Private Win,Rivals Arena,2021-01-20 19:52:20,win,MOTION W LOTION,AERIAL AIRHEADS,987,3,2,1,16,3,2,18.75,1046,168.72,6979,5411,1568,67,143,1618,1130,488,12,43,104.3,132.95,1293,1345,75,1676062,523.62,524.3,127.32,732.67,416.72,25.87,20.45,161,289.09,886.17,289.09,710.51,464.74,512.9,375.2,287.15,3,1
8cf123bb-f3e8-4f91-bf84-82d4caa262b6,2021-01-20.19.52 Player Private Win,Rivals Arena,2021-01-20 19:52:20,loss,AERIAL AIRHEADS,MOTION W LOTION,1170,2,0,9,3,16,3,66.67,680,154.13,4440,2836,1604,38,141,611,347,264,4,24,88.08,126.26,332,1005,61,1337650,806.92,301.44,66.72,793.96,351.34,29.77,24.77,105,271.99,903.08,271.99,954.26,220.8,801.96,253.01,120.1,1,3
db0be8e6-6209-4890-adfa-a67f9445206a,2021-01-21.22.09 RisingStocks Private Win,Mannfield (Stormy),2021-01-21 22:09:35,win,BOOSTIALITY,BIGBOOSTERBRAND,860,2,0,3,8,5,1,25,795,142.92,4619,3183,1436,44,125,1191,780,411,11,37,109.11,131.51,720,1258,332,1190453,667.94,253.15,68.59,692.68,276.39,20.62,22.73,134,226.53,763.15,226.53,639.99,349.69,487.7,283.49,218.51,2,5
db0be8e6-6209-4890-adfa-a67f9445206a,2021-01-21.22.09 RisingStocks Private Win,Mannfield (Stormy),2021-01-21 22:09:35,loss,BIGBOOSTERBRAND,BOOSTIALITY,780,1,1,5,5,8,2,20,847,122.58,4603,3113,1490,39,129,665,322,343,4,29,160.79,96.94,638,818,77,1255197,612.38,321.61,65.9,666.34,318.35,15.18,14.25,109,281.8,718.06,281.8,716.98,282.89,578.32,251.95,169.61,5,2
df76dddc-db44-41de-be8a-a4679e34c7c1,2021-01-25.22.22 kevinpeta Private Loss,Urban Central,2021-01-25 22:22:30,win,BRONZEBACK,WHAT A PLAY,1339,6,3,1,9,5,3,66.67,1057,144.83,6467,5130,1337,60,118,1281,812,469,9,42,147.73,133.25,734,824,87,1455232,634.07,421.6,99.2,728.21,377.92,48.75,19.49,121,321.99,832.88,321.99,751.93,402.94,589.73,317.93,247.21,5,3
df76dddc-db44-41de-be8a-a4679e34c7c1,2021-01-25.22.22 kevinpeta Private Loss,Urban Central,2021-01-25 22:22:30,loss,WHAT A PLAY,BRONZEBACK,736,3,1,1,5,9,6,60,809,132.84,5239,3598,1641,43,141,845,374,471,5,41,192.66,89.63,1205,707,123,1369866,690.73,369.83,87.5,794.25,332.17,21.62,17.16,84,324.32,823.73,324.32,803.92,344.13,638.97,298.17,210.92,3,5
bc0b85c5-abdd-4632-a3f8-ad9e82f8ed90,2021-02-08.19.38 RisingStocks Private Win,Salty Shores (Night),2021-02-08 19:38:52,loss,TOXIC BROMANCE,RIHANNAS TOILET,970,3,3,2,5,7,4,60,864,159.99,5467,4068,1399,46,119,643,336,307,4,27,64.32,169.79,479,574,62,1284988,722.49,301.55,70.33,721.44,341.95,30.98,14.81,91,274.4,819.97,274.4,816.32,278.05,639.52,315.95,138.88,3,4
bc0b85c5-abdd-4632-a3f8-ad9e82f8ed90,2021-02-08.19.38 RisingStocks Private Win,Salty Shores (Night),2021-02-08 19:38:52,win,RIHANNAS TOILET,TOXIC BROMANCE,883,4,1,1,7,5,3,57.14,968,147.49,5656,4043,1613,48,135,914,541,373,6,32,116.73,139.77,1037,814,62,1356728,629.75,387.83,80.47,743.29,319.47,35.28,15.41,130,226.15,871.89,226.15,753.5,344.55,583.54,317.68,196.82,4,3
